"Gene_ID"	"Start"	"End"	"length"	"Gene_type"
"ENSG00000254852"	14748066	14765413	17347	"protein_coding"
"ENSG00000254858"	18193182	18196948	3766	"protein_coding"
"ENSG00000254870"	31530219	31546608	16389	"protein_coding"
"ENSG00000254901"	19176903	19192591	15688	"protein_coding"
"ENSG00000254959"	30752137	30892081	139944	"protein_coding"
"ENSG00000254979"	57387365	57424059	36694	"protein_coding"
"ENSG00000254986"	66480013	66509657	29644	"protein_coding"
"ENSG00000254995"	58651434	58715410	63976	"protein_coding"
"ENSG00000254996"	140401908	140549569	147661	"protein_coding"
"ENSG00000254997"	71548418	71549553	1135	"protein_coding"
"ENSG00000254999"	10115592	10127190	11598	"protein_coding"
"ENSG00000255009"	90085950	90087131	1181	"protein_coding"
"ENSG00000255012"	56609236	56614874	5638	"protein_coding"
"ENSG00000255054"	25811470	25823744	12274	"protein_coding"
"ENSG00000255071"	18231423	18248635	17212	"protein_coding"
"ENSG00000255072"	88521573	88521789	216	"protein_coding"
"ENSG00000255073"	58579172	58624639	45467	"protein_coding"
"ENSG00000255104"	15699692	15744778	45086	"protein_coding"
"ENSG00000255112"	11851396	11854449	3053	"protein_coding"
"ENSG00000255150"	104303739	104305205	1466	"protein_coding"
"ENSG00000255151"	59086307	59094786	8479	"protein_coding"
"ENSG00000255152"	31740020	31764851	24831	"protein_coding"
"ENSG00000255154"	58306262	58318574	12312	"protein_coding"
"ENSG00000255181"	143706694	143708109	1415	"protein_coding"
"ENSG00000255192"	35084193	35085110	917	"protein_coding"
"ENSG00000255221"	105092469	105101431	8962	"protein_coding"
"ENSG00000255223"	56542262	56543281	1019	"protein_coding"
"ENSG00000255245"	117820163	117876667	56504	"protein_coding"
"ENSG00000255251"	7539628	7542450	2822	"protein_coding"
"ENSG00000255274"	118003634	118088299	84665	"protein_coding"
"ENSG00000255275"	18849273	18921121	71848	"protein_coding"
"ENSG00000255292"	112086903	112193805	106902	"protein_coding"
"ENSG00000255298"	124256376	124266218	9842	"protein_coding"
"ENSG00000255302"	48877886	48880183	2297	"protein_coding"
"ENSG00000255307"	6169330	6170408	1078	"protein_coding"
"ENSG00000255330"	127438406	127519001	80595	"protein_coding"
"ENSG00000255339"	100505628	100529881	24253	"protein_coding"
"ENSG00000255346"	68930525	69062743	132218	"protein_coding"
"ENSG00000255359"	22846931	22860426	13495	"protein_coding"
"ENSG00000255374"	11091287	11092313	1026	"protein_coding"
"ENSG00000255378"	7778591	7781413	2822	"protein_coding"
"ENSG00000255393"	59978020	60031077	53057	"protein_coding"
"ENSG00000255398"	122714756	122716892	2136	"protein_coding"
"ENSG00000255408"	140801028	141012344	211316	"protein_coding"
"ENSG00000255423"	73061659	73063337	1678	"protein_coding"
"ENSG00000255432"	62649694	62665178	15484	"protein_coding"
"ENSG00000255439"	31083439	31094956	11517	"protein_coding"
"ENSG00000255501"	105137721	105531697	393976	"protein_coding"
"ENSG00000255508"	62559603	62591531	31928	"protein_coding"
"ENSG00000255524"	28637654	28658682	21028	"protein_coding"
"ENSG00000255526"	24213955	24232352	18397	"protein_coding"
"ENSG00000255529"	57706629	57782762	76133	"protein_coding"
"ENSG00000255552"	31711771	31714065	2294	"protein_coding"
"ENSG00000255561"	111874056	111881243	7187	"protein_coding"
"ENSG00000255569"	21621838	21622567	729	"protein_coding"
"ENSG00000255582"	21633836	21634940	1104	"protein_coding"
"ENSG00000255587"	36697810	36733183	35373	"protein_coding"
"ENSG00000255639"	4649101	4774184	125083	"protein_coding"
"ENSG00000255641"	10412312	10436001	23689	"protein_coding"
"ENSG00000255663"	114400682	114443932	43250	"protein_coding"
"ENSG00000255690"	28953358	28958292	4934	"protein_coding"
"ENSG00000255713"	58166982	58171411	4429	"protein_coding"
"ENSG00000255730"	41350853	41425001	74148	"protein_coding"
"ENSG00000255767"	3531984	3547957	15973	"protein_coding"
"ENSG00000255804"	22630929	22644352	13423	"protein_coding"
"ENSG00000255819"	10372353	10410146	37793	"protein_coding"
"ENSG00000255823"	10507887	10509189	1302	"protein_coding"
"ENSG00000255833"	135444218	135452399	8181	"protein_coding"
"ENSG00000255835"	225886696	225924278	37582	"protein_coding"
"ENSG00000255837"	10996495	10997875	1380	"protein_coding"
"ENSG00000255855"	95049422	95051338	1916	"protein_coding"
"ENSG00000255863"	48921963	48939663	17700	"protein_coding"
"ENSG00000255872"	37588413	38068687	480274	"protein_coding"
"ENSG00000255974"	40843538	40850447	6909	"protein_coding"
"ENSG00000256029"	159834474	159873053	38579	"protein_coding"
"ENSG00000256043"	155924118	155953917	29799	"protein_coding"
"ENSG00000256045"	55181391	55182920	1529	"protein_coding"
"ENSG00000256053"	103562962	103607523	44561	"protein_coding"
"ENSG00000256060"	57363511	57365353	1842	"protein_coding"
"ENSG00000256061"	55410525	55508234	97709	"protein_coding"
"ENSG00000256087"	52031379	52095738	64359	"protein_coding"
"ENSG00000256100"	63974620	63988346	13726	"protein_coding"
"ENSG00000256162"	130827406	130837135	9729	"protein_coding"
"ENSG00000256188"	11132958	11134644	1686	"protein_coding"
"ENSG00000256206"	14493783	14520344	26561	"protein_coding"
"ENSG00000256222"	57358442	57359980	1538	"protein_coding"
"ENSG00000256223"	133130575	133159465	28890	"protein_coding"
"ENSG00000256229"	20167228	20200490	33262	"protein_coding"
"ENSG00000256235"	150777946	150796734	18788	"protein_coding"
"ENSG00000256269"	119084866	119093549	8683	"protein_coding"
"ENSG00000256294"	44112181	44134816	22635	"protein_coding"
"ENSG00000256349"	66509079	66533613	24534	"protein_coding"
"ENSG00000256374"	145241630	145242124	494	"protein_coding"
"ENSG00000256394"	155829729	155866273	36544	"protein_coding"
"ENSG00000256407"	54132686	54200073	67387	"protein_coding"
"ENSG00000256436"	11030387	11031407	1020	"protein_coding"
"ENSG00000256453"	140670794	140673586	2792	"protein_coding"
"ENSG00000256463"	78980275	79002677	22402	"protein_coding"
"ENSG00000256500"	103562962	103685924	122962	"protein_coding"
"ENSG00000256514"	67351572	67373584	22012	"protein_coding"
"ENSG00000256525"	64477785	64497036	19251	"protein_coding"
"ENSG00000256537"	11171222	11176016	4794	"protein_coding"
"ENSG00000256553"	21642889	21643578	689	"protein_coding"
"ENSG00000256566"	2467212	2508907	41695	"protein_coding"
"ENSG00000256574"	45302298	45315608	13310	"protein_coding"
"ENSG00000256590"	22469041	22469698	657	"protein_coding"
"ENSG00000256591"	61429220	61485822	56602	"protein_coding"
"ENSG00000256618"	22523111	22524663	1552	"protein_coding"
"ENSG00000256646"	42909273	42932174	22901	"protein_coding"
"ENSG00000256660"	10010627	10018619	7992	"protein_coding"
"ENSG00000256671"	110446640	110473075	26435	"protein_coding"
"ENSG00000256683"	51964343	51986856	22513	"protein_coding"
"ENSG00000256713"	61241042	61251448	10406	"protein_coding"
"ENSG00000256762"	45999250	45999694	444	"protein_coding"
"ENSG00000256771"	19865886	19894674	28788	"protein_coding"
"ENSG00000256797"	9881489	9895833	14344	"protein_coding"
"ENSG00000256806"	6651718	6693202	41484	"protein_coding"
"ENSG00000256812"	55566672	55567687	1015	"protein_coding"
"ENSG00000256825"	133130984	133202369	71385	"protein_coding"
"ENSG00000256861"	122207779	122266423	58644	"protein_coding"
"ENSG00000256870"	101155493	101210407	54914	"protein_coding"
"ENSG00000256892"	37601440	37602974	1534	"protein_coding"
"ENSG00000256950"	121888809	121921470	32661	"protein_coding"
"ENSG00000256966"	37512547	37592469	79922	"protein_coding"
"ENSG00000256977"	109898428	109924868	26440	"protein_coding"
"ENSG00000256980"	73223544	73225770	2226	"protein_coding"
"ENSG00000257008"	74367407	74372622	5215	"protein_coding"
"ENSG00000257017"	72054592	72061055	6463	"protein_coding"
"ENSG00000257046"	20815674	21090245	274571	"protein_coding"
"ENSG00000257057"	94512432	94532123	19691	"protein_coding"
"ENSG00000257062"	21047179	21176895	129716	"protein_coding"
"ENSG00000257065"	143807092	143844617	37525	"protein_coding"
"ENSG00000257093"	141656728	141702153	45425	"protein_coding"
"ENSG00000257103"	34172504	34229515	57011	"protein_coding"
"ENSG00000257108"	566996	569495	2499	"protein_coding"
"ENSG00000257115"	18601045	18602129	1084	"protein_coding"
"ENSG00000257138"	141972631	141973773	1142	"protein_coding"
"ENSG00000257184"	27163535	27180013	16478	"protein_coding"
"ENSG00000257207"	110402934	110473075	70141	"protein_coding"
"ENSG00000257218"	120446438	120463749	17311	"protein_coding"
"ENSG00000257315"	203795714	203854999	59285	"protein_coding"
"ENSG00000257335"	141907813	142106747	198934	"protein_coding"
"ENSG00000257341"	105487199	105492267	5068	"protein_coding"
"ENSG00000257355"	12017888	12052967	35079	"protein_coding"
"ENSG00000257365"	64986720	65062652	75932	"protein_coding"
"ENSG00000257390"	55757275	55827546	70271	"protein_coding"
"ENSG00000257411"	56101331	56109289	7958	"protein_coding"
"ENSG00000257446"	12043805	12052939	9134	"protein_coding"
"ENSG00000257524"	127867850	127906022	38172	"protein_coding"
"ENSG00000257529"	101391011	101412297	21286	"protein_coding"
"ENSG00000257591"	12142090	12156729	14639	"protein_coding"
"ENSG00000257594"	89519408	89524806	5398	"protein_coding"
"ENSG00000257704"	47274453	47275707	1254	"protein_coding"
"ENSG00000257727"	56309842	56316336	6494	"protein_coding"
"ENSG00000257743"	142111749	142222324	110575	"protein_coding"
"ENSG00000257767"	111753890	111791418	37528	"protein_coding"
"ENSG00000257921"	57773028	57787046	14018	"protein_coding"
"ENSG00000257923"	101815904	102283958	468054	"protein_coding"
"ENSG00000257949"	75979220	76000586	21366	"protein_coding"
"ENSG00000257950"	3663063	3696194	33131	"protein_coding"
"ENSG00000257987"	48727435	48765786	38351	"protein_coding"
"ENSG00000258052"	69801669	69855363	53694	"protein_coding"
"ENSG00000258064"	71674204	71698968	24764	"protein_coding"
"ENSG00000258083"	141916399	141920625	4226	"protein_coding"
"ENSG00000258102"	116548105	116576448	28343	"protein_coding"
"ENSG00000258223"	142252143	142258058	5915	"protein_coding"
"ENSG00000258227"	141927357	141947007	19650	"protein_coding"
"ENSG00000258289"	64914361	64944591	30230	"protein_coding"
"ENSG00000258311"	55716036	55724703	8667	"protein_coding"
"ENSG00000258315"	7014495	7017525	3030	"protein_coding"
"ENSG00000258366"	63657810	63696253	38443	"protein_coding"
"ENSG00000258388"	32153845	32171978	18133	"protein_coding"
"ENSG00000258405"	52453576	52512154	58578	"protein_coding"
"ENSG00000258417"	132024238	132085655	61417	"protein_coding"
"ENSG00000258429"	69328621	69330595	1974	"protein_coding"
"ENSG00000258436"	20590193	20590823	630	"protein_coding"
"ENSG00000258453"	19712904	19714332	1428	"protein_coding"
"ENSG00000258461"	42348103	42412317	64214	"protein_coding"
"ENSG00000258465"	160216800	160285130	68330	"protein_coding"
"ENSG00000258466"	67659820	67690367	30547	"protein_coding"
"ENSG00000258472"	28455752	28614197	158445	"protein_coding"
"ENSG00000258484"	68818221	68946811	128590	"protein_coding"
"ENSG00000258529"	111786286	111879425	93139	"protein_coding"
"ENSG00000258539"	124617080	124791727	174647	"protein_coding"
"ENSG00000258555"	24270898	24442356	171458	"protein_coding"
"ENSG00000258588"	5596725	5644398	47673	"protein_coding"
"ENSG00000258597"	94364313	94366698	2385	"protein_coding"
"ENSG00000258643"	23306835	23325369	18534	"protein_coding"
"ENSG00000258644"	70326064	70417074	91010	"protein_coding"
"ENSG00000258653"	73851971	73932278	80307	"protein_coding"
"ENSG00000258659"	5619764	5644398	24634	"protein_coding"
"ENSG00000258674"	19516227	19536076	19849	"protein_coding"
"ENSG00000258677"	73688691	73878854	190163	"protein_coding"
"ENSG00000258691"	96204844	96263929	59085	"protein_coding"
"ENSG00000258713"	2814987	2815833	846	"protein_coding"
"ENSG00000258724"	10725399	10839847	114448	"protein_coding"
"ENSG00000258728"	34646645	34657113	10468	"protein_coding"
"ENSG00000258790"	35122549	35317474	194925	"protein_coding"
"ENSG00000258806"	20229402	20230346	944	"protein_coding"
"ENSG00000258817"	49952391	49953419	1028	"protein_coding"
"ENSG00000258818"	20684100	20701215	17115	"protein_coding"
"ENSG00000258830"	57249609	57296484	46875	"protein_coding"
"ENSG00000258839"	89912119	89920977	8858	"protein_coding"
"ENSG00000258864"	112827213	112867582	40369	"protein_coding"
"ENSG00000258873"	57154021	57167443	13422	"protein_coding"
"ENSG00000258881"	70939318	70995336	56018	"protein_coding"
"ENSG00000258890"	64506588	64542461	35873	"protein_coding"
"ENSG00000258947"	89921392	89938761	17369	"protein_coding"
"ENSG00000258973"	24332310	24337382	5072	"protein_coding"
"ENSG00000258984"	237967014	238099412	132398	"protein_coding"
"ENSG00000258986"	104474678	104605647	130969	"protein_coding"
"ENSG00000258989"	61529128	61657964	128836	"protein_coding"
"ENSG00000258992"	9466955	9469748	2793	"protein_coding"
"ENSG00000259024"	15436021	15563561	127540	"protein_coding"
"ENSG00000259030"	74198235	74544393	346158	"protein_coding"
"ENSG00000259040"	7881522	8064364	182842	"protein_coding"
"ENSG00000259060"	20582892	20609795	26903	"protein_coding"
"ENSG00000259066"	93184973	93218586	33613	"protein_coding"
"ENSG00000259075"	89519408	89526262	6854	"protein_coding"
"ENSG00000259092"	22168429	22168988	559	"protein_coding"
"ENSG00000259112"	78016971	78079865	62894	"protein_coding"
"ENSG00000259120"	75646243	75647977	1734	"protein_coding"
"ENSG00000259132"	22946270	22982258	35988	"protein_coding"
"ENSG00000259164"	77098311	77225462	127151	"protein_coding"
"ENSG00000259171"	20684587	20700576	15989	"protein_coding"
"ENSG00000259207"	47253846	47311816	57970	"protein_coding"
"ENSG00000259224"	7481332	7483496	2164	"protein_coding"
"ENSG00000259261"	22184967	22185402	435	"protein_coding"
"ENSG00000259288"	40217428	40276396	58968	"protein_coding"
"ENSG00000259303"	32847713	32848156	443	"protein_coding"
"ENSG00000259305"	123226189	123274284	48095	"protein_coding"
"ENSG00000259316"	64181180	64381440	200260	"protein_coding"
"ENSG00000259330"	40323664	40326715	3051	"protein_coding"
"ENSG00000259332"	79845150	79923754	78604	"protein_coding"
"ENSG00000259371"	24120956	24131829	10873	"protein_coding"
"ENSG00000259384"	63917200	63918838	1638	"protein_coding"
"ENSG00000259399"	36574553	36612384	37831	"protein_coding"
"ENSG00000259417"	80195484	80252213	56729	"protein_coding"
"ENSG00000259431"	23555988	23560271	4283	"protein_coding"
"ENSG00000259490"	19987656	19988117	461	"protein_coding"
"ENSG00000259494"	88459476	88467419	7943	"protein_coding"
"ENSG00000259511"	84172490	84182234	9744	"protein_coding"
"ENSG00000259522"	24180395	24190416	10021	"protein_coding"
"ENSG00000259529"	24151218	24167402	16184	"protein_coding"
"ENSG00000259571"	122115354	122116215	861	"protein_coding"
"ENSG00000259680"	33844784	33845229	445	"protein_coding"
"ENSG00000259753"	47253897	47344292	90395	"protein_coding"
"ENSG00000259784"	2513965	2527955	13990	"protein_coding"
"ENSG00000259803"	89195761	89201664	5903	"protein_coding"
"ENSG00000259823"	248718649	248755739	37090	"protein_coding"
"ENSG00000259900"	69335276	69351730	16454	"protein_coding"
"ENSG00000259916"	94588522	94604573	16051	"protein_coding"
"ENSG00000259956"	51391268	51397908	6640	"protein_coding"
"ENSG00000260001"	7916145	7919097	2952	"protein_coding"
"ENSG00000260007"	68184032	68229718	45686	"protein_coding"
"ENSG00000260027"	48607227	48633572	26345	"protein_coding"
"ENSG00000260092"	75528532	75545428	16896	"protein_coding"
"ENSG00000260097"	102347206	102356444	9238	"protein_coding"
"ENSG00000260170"	45587351	45676314	88963	"protein_coding"
"ENSG00000260220"	136249971	136306901	56930	"protein_coding"
"ENSG00000260230"	109130293	109167295	37002	"protein_coding"
"ENSG00000260234"	150882997	150941743	58746	"protein_coding"
"ENSG00000260238"	156212982	156243332	30350	"protein_coding"
"ENSG00000260272"	2496032	2520218	24186	"protein_coding"
"ENSG00000260286"	24797321	24798889	1568	"protein_coding"
"ENSG00000260287"	36323884	36334759	10875	"protein_coding"
"ENSG00000260300"	83908132	83951445	43313	"protein_coding"
"ENSG00000260314"	17809344	17911170	101826	"protein_coding"
"ENSG00000260325"	42121431	42123352	1921	"protein_coding"
"ENSG00000260342"	18788063	18801519	13456	"protein_coding"
"ENSG00000260371"	69335091	69356306	21215	"protein_coding"
"ENSG00000260428"	144266560	144268481	1921	"protein_coding"
"ENSG00000260456"	87083562	87317420	233858	"protein_coding"
"ENSG00000260458"	21692523	21704612	12089	"protein_coding"
"ENSG00000260537"	70299194	70372582	73388	"protein_coding"
"ENSG00000260548"	108722070	108732687	10617	"protein_coding"
"ENSG00000260596"	190173774	190185942	12168	"protein_coding"
"ENSG00000260643"	81053587	81096296	42709	"protein_coding"
"ENSG00000260691"	67859147	67902094	42947	"protein_coding"
"ENSG00000260729"	72284727	72375981	91254	"protein_coding"
"ENSG00000260734"	71430262	71442060	11798	"protein_coding"
"ENSG00000260802"	111511662	111522399	10737	"protein_coding"
"ENSG00000260811"	50032874	50033794	920	"protein_coding"
"ENSG00000260836"	82536788	82573194	36406	"protein_coding"
"ENSG00000260851"	66469812	66517312	47500	"protein_coding"
"ENSG00000260861"	1540144	1620009	79865	"protein_coding"
"ENSG00000260869"	30534227	30558279	24052	"protein_coding"
"ENSG00000260903"	31968002	32003387	35385	"protein_coding"
"ENSG00000260914"	69299682	69322700	23018	"protein_coding"
"ENSG00000260916"	55340032	55408510	68478	"protein_coding"
"ENSG00000261052"	30199228	30204310	5082	"protein_coding"
"ENSG00000261115"	141074232	141480380	406148	"protein_coding"
"ENSG00000261130"	15395754	15515348	119594	"protein_coding"
"ENSG00000261147"	90249556	90272208	22652	"protein_coding"
"ENSG00000261150"	143857324	143878464	21140	"protein_coding"
"ENSG00000261210"	19285739	19322145	36406	"protein_coding"
